"","vial","variable","event"
"19082","PO-AX-8",14.9,0
"19083","AS-AX-9",14.9,0
"19084","AS-AX-9",14.9,0
"19085","AV-AX-7",15.1,0
"19086","CA-AX-7",15.1,0
"19087","CA-AX-8",15.1,0
"19088","CA-AX-9",15.1,0
"19089","CA-AX-9",15.1,0
"19090","CA-AX-9",15.1,0
"19091","CA-AX-9",15.1,0
"19092","CA-AX-9",15.1,0
"19093","CA-AX-9",15.1,0
"19094","CA-AX-9",15.1,0
"19095","CO-AX-8",15.1,0
"19096","CO-AX-8",15.1,0
"19097","CO-AX-8",15.1,0
"19098","PO-AX-8",15.1,0
"19099","PO-AX-8",15.1,0
"19100","PO-AX-8",15.1,0
"19101","PO-AX-8",15.1,0
"19102","PO-AX-8",15.1,0
"19103","PO-AX-8",15.1,0
"19104","PO-AX-8",15.1,0
"19105","AV-AX-7",15.3,0
"19106","AV-AX-7",15.3,0
"19107","AV-AX-7",15.3,0
"19108","AV-AX-7",15.3,0
"19109","CA-AX-7",15.3,0
"19110","CA-AX-7",15.3,0
"19111","CA-AX-9",15.3,0
"19112","CA-AX-9",15.3,0
"19113","CO-AX-8",15.3,0
"19114","PO-AX-7",15.3,0
"19115","PO-AX-7",15.3,0
"19116","PO-AX-8",15.3,0
"19117","PO-AX-8",15.3,0
"19118","PO-AX-9",15.3,0
"19119","PO-AX-9",15.3,0
"19120","AS-AX-9",15.3,0
"19121","CA-AX-8",16,0
"19122","CA-AX-8",16,0
"19123","CA-AX-8",16,0
"19124","PO-AX-8",16,0
"19125","PO-AX-8",16,0
"19126","PO-AX-8",16,0
"19127","PO-AX-8",16,0
"19128","PO-AX-8",16,0
"19129","AV-AX-7",16.1,0
"19130","AV-AX-7",16.1,0
"19131","CA-AX-8",16.1,0
"19132","CA-AX-8",16.1,0
"19133","CA-AX-8",16.1,0
"19134","CA-AX-9",16.1,0
"19135","CA-AX-9",16.1,0
"19136","CA-AX-9",16.1,0
"19137","CO-AX-8",16.1,0
"19138","PO-AX-9",16.1,0
"19139","PO-AX-9",16.1,0
"19140","AS-AX-9",16.1,0
"19141","AS-AX-9",16.1,0
"19142","CA-AX-7",16.3,0
"19143","CA-AX-7",16.3,0
"19144","CA-AX-8",16.3,0
"19145","CA-AX-8",16.3,0
"19146","CA-AX-8",16.3,0
"19147","CA-AX-8",16.3,0
"19148","PO-AX-8",16.3,0
"19149","PO-AX-8",16.3,0
"19150","PO-AX-9",16.3,0
"19151","CA-AX-7",16.9,0
"19152","PO-AX-8",16.9,0
"19153","PO-AX-9",16.9,0
"19154","CA-AX-8",17.1,0
"19155","PO-AX-7",17.1,0
"19156","PO-AX-8",17.1,0
"19157","PO-AX-8",17.1,0
"19158","PO-AX-8",17.1,0
"19159","PO-AX-9",17.1,0
"19160","PO-AX-9",17.1,0
"19161","PO-AX-9",17.1,0
"19162","OR-AX-7",9,0
"19163","OR-AX-7",9,0
"19164","OR-AX-7",9,0
"19165","OR-AX-7",9,0
"19166","OR-AX-7",9,0
"19167","OR-AX-7",9,0
"19168","OR-AX-7",9,0
"19169","OR-AX-7",9,0
"19170","OR-AX-7",9,0
"19171","OR-AX-7",9,0
"19172","OR-AX-7",9,0
"19173","OR-AX-7",9,0
"19174","OR-AX-7",9,0
"19175","OR-AX-7",9,0
"19176","OR-AX-7",9,0
"19177","OR-AX-7",9,0
"19178","OR-AX-7",9,0
"19179","OR-AX-7",9,0
"19180","OR-AX-7",9,0
"19181","OR-AX-8",9,0
"19182","OR-AX-8",9,0
"19183","OR-AX-8",9,0
"19184","OR-AX-8",9,0
"19185","OR-AX-8",9,0
"19186","OR-AX-8",9,0
"19187","OR-AX-8",9,0
"19188","OR-AX-8",9,0
"19189","OR-AX-8",9,0
"19190","OR-AX-8",9,0
"19191","OR-AX-8",9,0
"19192","OR-AX-9",9,0
"19193","OR-AX-9",9,0
"19194","OR-AX-9",9,0
"19195","OR-AX-9",9,0
"19196","OR-AX-9",9,0
"19197","OR-AX-9",9,0
"19198","OR-AX-9",9,0
"19199","OR-AX-9",9,0
"19200","OR-AX-9",9,0
"19201","OR-AX-9",9,0
"19202","OR-AX-9",9,0
"19203","OR-AX-9",9,0
"19204","OR-AX-9",9,0
"19205","OR-AX-9",9,0
"19206","OR-AX-9",9,0
"19207","OR-AX-9",9,0
"19208","OR-AX-9",9,0
"19209","OR-AX-9",9,0
"19210","OR-AX-9",9,0
"19211","TO-AX-8",9,0
"19212","TO-AX-8",9,0
"19213","TO-AX-8",9,0
"19214","TO-AX-8",9,0
"19215","TO-AX-8",9,0
"19216","TO-AX-8",9,0
"19217","TO-AX-8",9,0
"19218","TO-AX-8",9,0
"19219","TO-AX-8",9,0
"19220","TO-AX-8",9,0
"19221","TO-AX-9",9,0
"19222","TO-AX-9",9,0
"19223","TO-AX-9",9,0
"19224","CU-AX-7",9,0
"19225","CU-AX-8",9,0
"19226","CU-AX-9",9,0
"19227","CU-AX-9",9,0
"19228","CU-AX-9",9,0
"19229","ZU-AX-7",9,0
"19230","ZU-AX-7",9,0
"19231","ZU-AX-7",9,0
"19232","ZU-AX-8",9,0
"19233","ZU-AX-8",9,0
"19234","ZU-AX-9",9,0
"19235","ZU-AX-9",9,0
"19236","ZU-AX-9",9,0
"19237","ZU-AX-9",9,0
"19238","ZU-AX-9",9,0
"19239","ZU-AX-9",9,0
"19240","ZU-AX-9",9,0
"19241","ZU-AX-9",9,0
"19242","ZU-AX-9",9,0
"19243","ZU-AX-9",9,0
"19244","ZU-AX-9",9,0
"19245","ZU-AX-9",9,0
"19246","TO-AX-8",9.1,0
"19247","TO-AX-9",9.1,0
"19248","TO-AX-9",9.1,0
"19249","TO-AX-9",9.1,0
"19250","CU-AX-8",9.1,0
"19251","CU-AX-8",9.1,0
"19252","CU-AX-8",9.1,0
"19253","CU-AX-8",9.1,0
"19254","CU-AX-8",9.1,0
"19255","CU-AX-8",9.1,0
"19256","CU-AX-8",9.1,0
"19257","CU-AX-8",9.1,0
"19258","CU-AX-8",9.1,0
"19259","CU-AX-8",9.1,0
"19260","CU-AX-8",9.1,0
"19261","CU-AX-8",9.1,0
"19262","CU-AX-8",9.1,0
"19263","CU-AX-9",9.1,0
"19264","CU-AX-9",9.1,0
"19265","CU-AX-9",9.1,0
"19266","ZU-AX-9",9.1,0
"19267","ZU-AX-9",9.1,0
"19268","ZU-AX-9",9.1,0
"19269","ZU-AX-9",9.1,0
"19270","ZU-AX-9",9.1,0
"19271","ZU-AX-9",9.1,0
"19272","ZU-AX-9",9.1,0
"19273","ZU-AX-9",9.1,0
"19274","ZU-AX-9",9.1,0
"19275","ZU-AX-9",9.1,0
"19276","ZU-AX-9",9.1,0
"19277","ZU-AX-9",9.1,0
"19278","CU-AX-9",9.4,0
"19279","CU-AX-9",9.4,0
"19280","ZU-AX-9",9.4,0
"19281","ZU-AX-9",9.4,0
"19282","ZU-AX-9",9.4,0
"19283","ZU-AX-9",9.4,0
"19284","ZU-AX-9",9.4,0
"19285","OR-AX-7",9.9,0
"19286","OR-AX-7",9.9,0
"19287","OR-AX-7",9.9,0
"19288","OR-AX-8",9.9,0
"19289","OR-AX-8",9.9,0
"19290","OR-AX-8",9.9,0
"19291","OR-AX-8",9.9,0
"19292","OR-AX-8",9.9,0
"19293","OR-AX-8",9.9,0
"19294","OR-AX-8",9.9,0
"19295","OR-AX-8",9.9,0
"19296","OR-AX-8",9.9,0
"19297","OR-AX-8",9.9,0
"19298","OR-AX-8",9.9,0
"19299","OR-AX-9",9.9,0
"19300","OR-AX-9",9.9,0
"19301","OR-AX-9",9.9,0
"19302","OR-AX-9",9.9,0
"19303","OR-AX-9",9.9,0
"19304","OR-AX-9",9.9,0
"19305","OR-AX-9",9.9,0
"19306","OR-AX-9",9.9,0
"19307","OR-AX-9",9.9,0
"19308","OR-AX-9",9.9,0
"19309","OR-AX-9",9.9,0
"19310","OR-AX-9",9.9,0
"19311","OR-AX-9",9.9,0
"19312","OR-AX-9",9.9,0
"19313","OR-AX-9",9.9,0
"19314","OR-AX-9",9.9,0
"19315","OR-AX-9",9.9,0
"19316","OR-AX-9",9.9,0
"19317","OR-AX-9",9.9,0
"19318","OR-AX-9",9.9,0
"19319","OR-AX-9",9.9,0
"19320","OR-AX-9",9.9,0
"19321","TO-AX-8",9.9,0
"19322","TO-AX-8",9.9,0
"19323","TO-AX-8",9.9,0
"19324","TO-AX-8",9.9,0
"19325","TO-AX-8",9.9,0
"19326","TO-AX-8",9.9,0
"19327","TO-AX-8",9.9,0
"19328","TO-AX-8",9.9,0
"19329","TO-AX-8",9.9,0
"19330","TO-AX-9",9.9,0
"19331","TO-AX-9",9.9,0
"19332","TO-AX-9",9.9,0
"19333","TO-AX-9",9.9,0
"19334","TO-AX-9",9.9,0
"19335","TO-AX-9",9.9,0
"19336","TO-AX-9",9.9,0
"19337","TO-AX-9",9.9,0
"19338","TO-AX-9",9.9,0
"19339","CU-AX-7",9.9,0
"19340","CU-AX-9",9.9,0
"19341","CU-AX-9",9.9,0
"19342","CU-AX-9",9.9,0
"19343","ZU-AX-7",9.9,0
"19344","ZU-AX-7",9.9,0
"19345","ZU-AX-7",9.9,0
"19346","ZU-AX-7",9.9,0
"19347","ZU-AX-8",9.9,0
"19348","ZU-AX-8",9.9,0
"19349","ZU-AX-8",9.9,0
"19350","ZU-AX-9",9.9,0
"19351","ZU-AX-9",9.9,0
"19352","ZU-AX-9",9.9,0
"19353","ZU-AX-9",9.9,0
"19354","ZU-AX-9",9.9,0
"19355","ZU-AX-9",9.9,0
"19356","ZU-AX-9",9.9,0
"19357","ZU-AX-9",9.9,0
"19358","ZU-AX-9",9.9,0
"19359","ZU-AX-9",9.9,0
"19360","ZU-AX-9",9.9,0
"19361","ZU-AX-9",9.9,0
"19362","ZU-AX-9",9.9,0
"19363","OR-AX-7",10.1,0
"19364","OR-AX-7",10.1,0
"19365","OR-AX-7",10.1,0
"19366","OR-AX-7",10.1,0
"19367","OR-AX-7",10.1,0
"19368","OR-AX-7",10.1,0
"19369","OR-AX-9",10.1,0
"19370","OR-AX-9",10.1,0
"19371","OR-AX-9",10.1,0
"19372","OR-AX-9",10.1,0
"19373","OR-AX-9",10.1,0
"19374","OR-AX-9",10.1,0
"19375","OR-AX-9",10.1,0
"19376","OR-AX-9",10.1,0
"19377","OR-AX-9",10.1,0
"19378","TO-AX-8",10.1,0
"19379","TO-AX-8",10.1,0
"19380","TO-AX-9",10.1,0
"19381","TO-AX-9",10.1,0
"19382","TO-AX-9",10.1,0
"19383","TO-AX-9",10.1,0
"19384","TO-AX-9",10.1,0
"19385","ZU-AX-7",10.1,0
"19386","ZU-AX-7",10.1,0
"19387","ZU-AX-8",10.1,0
"19388","ZU-AX-8",10.1,0
"19389","ZU-AX-9",10.1,0
"19390","OR-AX-7",10.4,0
"19391","OR-AX-7",10.4,0
"19392","OR-AX-7",10.4,0
"19393","OR-AX-7",10.4,0
"19394","OR-AX-7",10.4,0
"19395","OR-AX-7",10.4,0
"19396","OR-AX-8",10.4,0
"19397","OR-AX-8",10.4,0
"19398","OR-AX-8",10.4,0
"19399","OR-AX-9",10.4,0
"19400","OR-AX-9",10.4,0
"19401","OR-AX-9",10.4,0
"19402","OR-AX-9",10.4,0
"19403","OR-AX-9",10.4,0
"19404","OR-AX-9",10.4,0
"19405","TO-AX-8",10.4,0
"19406","TO-AX-9",10.4,0
"19407","TO-AX-9",10.4,0
"19408","TO-AX-9",10.4,0
"19409","TO-AX-9",10.4,0
"19410","ZU-AX-7",10.4,0
"19411","ZU-AX-8",10.4,0
"19412","ZU-AX-9",10.4,0
"19413","ZU-AX-9",10.4,0
"19414","BA-AX-7",10.9,0
"19415","BA-AX-7",10.9,0
"19416","BA-AX-7",10.9,0
"19417","BA-AX-7",10.9,0
"19418","BA-AX-7",10.9,0
"19419","OR-AX-7",10.9,0
"19420","OR-AX-7",10.9,0
"19421","OR-AX-7",10.9,0
"19422","OR-AX-7",10.9,0
"19423","OR-AX-7",10.9,0
"19424","OR-AX-7",10.9,0
"19425","OR-AX-7",10.9,0
"19426","OR-AX-7",10.9,0
"19427","OR-AX-8",10.9,0
"19428","OR-AX-8",10.9,0
"19429","OR-AX-8",10.9,0
"19430","OR-AX-8",10.9,0
"19431","OR-AX-8",10.9,0
"19432","OR-AX-8",10.9,0
"19433","OR-AX-9",10.9,0
"19434","OR-AX-9",10.9,0
"19435","OR-AX-9",10.9,0
"19436","OR-AX-9",10.9,0
"19437","OR-AX-9",10.9,0
"19438","OR-AX-9",10.9,0
"19439","TO-AX-8",10.9,0
"19440","TO-AX-9",10.9,0
"19441","TO-AX-9",10.9,0
"19442","TO-AX-9",10.9,0
"19443","CU-AX-9",10.9,0
"19444","ZU-AX-7",10.9,0
"19445","ZU-AX-7",10.9,0
"19446","ZU-AX-7",10.9,0
"19447","ZU-AX-7",10.9,0
"19448","ZU-AX-7",10.9,0
"19449","ZU-AX-7",10.9,0
"19450","ZU-AX-7",10.9,0
"19451","ZU-AX-7",10.9,0
"19452","ZU-AX-7",10.9,0
"19453","ZU-AX-7",10.9,0
"19454","ZU-AX-7",10.9,0
"19455","ZU-AX-7",10.9,0
"19456","ZU-AX-8",10.9,0
"19457","ZU-AX-8",10.9,0
"19458","ZU-AX-8",10.9,0
"19459","ZU-AX-8",10.9,0
"19460","ZU-AX-8",10.9,0
"19461","ZU-AX-8",10.9,0
"19462","ZU-AX-8",10.9,0
"19463","ZU-AX-8",10.9,0
"19464","ZU-AX-8",10.9,0
"19465","ZU-AX-8",10.9,0
"19466","ZU-AX-8",10.9,0
"19467","ZU-AX-8",10.9,0
"19468","ZU-AX-8",10.9,0
"19469","ZU-AX-8",10.9,0
"19470","ZU-AX-8",10.9,0
"19471","ZU-AX-8",10.9,0
"19472","ZU-AX-8",10.9,0
"19473","ZU-AX-8",10.9,0
"19474","ZU-AX-8",10.9,0
"19475","ZU-AX-8",10.9,0
"19476","ZU-AX-8",10.9,0
"19477","ZU-AX-8",10.9,0
"19478","ZU-AX-8",10.9,0
"19479","ZU-AX-8",10.9,0
"19480","ZU-AX-8",10.9,0
"19481","ZU-AX-8",10.9,0
"19482","ZU-AX-8",10.9,0
"19483","ZU-AX-8",10.9,0
"19484","ZU-AX-8",10.9,0
"19485","ZU-AX-8",10.9,0
"19486","ZU-AX-8",10.9,0
"19487","ZU-AX-9",10.9,0
"19488","ZU-AX-9",10.9,0
"19489","ZU-AX-9",10.9,0
"19490","BA-AX-7",11.2,0
"19491","BA-AX-7",11.2,0
"19492","BA-AX-7",11.2,0
"19493","BA-AX-7",11.2,0
"19494","BA-AX-7",11.2,0
"19495","BA-AX-7",11.2,0
"19496","BA-AX-7",11.2,0
"19497","BA-AX-7",11.2,0
"19498","BA-AX-7",11.2,0
"19499","BA-AX-7",11.2,0
"19500","BA-AX-7",11.2,0
"19501","OR-AX-7",11.2,0
"19502","OR-AX-7",11.2,0
"19503","OR-AX-7",11.2,0
"19504","OR-AX-7",11.2,0
"19505","OR-AX-7",11.2,0
"19506","OR-AX-7",11.2,0
"19507","OR-AX-7",11.2,0
"19508","OR-AX-7",11.2,0
"19509","OR-AX-8",11.2,0
"19510","OR-AX-8",11.2,0
"19511","OR-AX-9",11.2,0
"19512","OR-AX-9",11.2,0
"19513","TO-AX-9",11.2,0
"19514","TO-AX-9",11.2,0
"19515","TO-AX-9",11.2,0
"19516","TO-AX-9",11.2,0
"19517","TO-AX-9",11.2,0
"19518","TO-AX-9",11.2,0
"19519","ZU-AX-8",11.2,0
"19520","ZU-AX-8",11.2,0
"19521","ZU-AX-8",11.2,0
"19522","ZU-AX-9",11.2,0
"19523","BA-AX-7",11.3,0
"19524","BA-AX-7",11.3,0
"19525","BA-AX-7",11.3,0
"19526","BA-AX-7",11.3,0
"19527","BA-AX-7",11.3,0
"19528","BA-AX-7",11.3,0
"19529","OR-AX-7",11.3,0
"19530","OR-AX-7",11.3,0
"19531","OR-AX-7",11.3,0
"19532","OR-AX-7",11.3,0
"19533","OR-AX-7",11.3,0
"19534","OR-AX-9",11.3,0
"19535","TO-AX-8",11.3,0
"19536","TO-AX-8",11.3,0
"19537","TO-AX-9",11.3,0
"19538","TO-AX-9",11.3,0
"19539","CU-AX-9",11.3,0
"19540","CU-AX-9",11.3,0
"19541","ZU-AX-7",11.3,0
"19542","ZU-AX-9",11.3,0
"19543","ZU-AX-9",11.3,0
"19544","ZU-AX-9",11.3,0
"19545","BA-AX-7",11.9,0
"19546","BA-AX-7",11.9,0
"19547","BA-AX-7",11.9,0
"19548","BA-AX-7",11.9,0
"19549","BA-AX-7",11.9,0
"19550","OR-AX-7",11.9,0
"19551","OR-AX-7",11.9,0
"19552","OR-AX-7",11.9,0
"19553","OR-AX-8",11.9,0
"19554","OR-AX-9",11.9,0
"19555","TO-AX-9",11.9,0
"19556","TO-AX-9",11.9,0
"19557","TO-AX-9",11.9,0
"19558","TO-AX-9",11.9,0
"19559","TO-AX-9",11.9,0
"19560","TO-AX-9",11.9,0
"19561","TO-AX-9",11.9,0
"19562","TO-AX-9",11.9,0
"19563","ZU-AX-7",11.9,0
"19564","ZU-AX-7",11.9,0
"19565","BA-AX-7",12.3,0
"19566","BA-AX-7",12.3,0
"19567","BA-AX-7",12.3,0
"19568","BA-AX-7",12.3,0
"19569","BA-AX-7",12.3,0
"19570","BA-AX-7",12.3,0
"19571","BA-AX-7",12.3,0
"19572","BA-AX-7",12.3,0
"19573","OR-AX-7",12.3,0
"19574","OR-AX-7",12.3,0
"19575","OR-AX-7",12.3,0
"19576","OR-AX-8",12.3,0
"19577","OR-AX-8",12.3,0
"19578","OR-AX-8",12.3,0
"19579","TO-AX-8",12.3,0
"19580","TO-AX-9",12.3,0
"19581","TO-AX-9",12.3,0
"19582","TO-AX-9",12.3,0
"19583","TO-AX-9",12.3,0
"19584","TO-AX-9",12.3,0
"19585","TO-AX-9",12.3,0
"19586","TO-AX-9",12.3,0
"19587","TO-AX-9",12.3,0
"19588","ZU-AX-7",12.3,0
"19589","ZU-AX-7",12.3,0
"19590","BA-AX-7",13,0
"19591","BA-AX-7",13,0
"19592","BA-AX-7",13,0
"19593","BA-AX-7",13,0
"19594","BA-AX-7",13,0
"19595","BA-AX-7",13,0
"19596","BA-AX-7",13,0
"19597","BA-AX-7",13,0
"19598","BA-AX-7",13,0
"19599","BA-AX-7",13,0
"19600","BA-AX-7",13,0
"19601","BA-AX-7",13,0
"19602","BA-AX-7",13,0
"19603","BA-AX-7",13,0
"19604","BA-AX-7",13,0
"19605","BA-AX-7",13,0
"19606","BA-AX-7",13,0
"19607","OR-AX-7",13,0
"19608","OR-AX-7",13,0
"19609","OR-AX-7",13,0
"19610","OR-AX-7",13,0
"19611","OR-AX-7",13,0
"19612","OR-AX-7",13,0
"19613","OR-AX-7",13,0
"19614","OR-AX-7",13,0
"19615","OR-AX-8",13,0
"19616","OR-AX-8",13,0
"19617","OR-AX-8",13,0
"19618","OR-AX-8",13,0
"19619","OR-AX-8",13,0
"19620","OR-AX-9",13,0
"19621","OR-AX-9",13,0
"19622","OR-AX-9",13,0
"19623","TO-AX-7",13,0
"19624","TO-AX-7",13,0
"19625","TO-AX-7",13,0
"19626","TO-AX-7",13,0
"19627","TO-AX-9",13,0
"19628","TO-AX-9",13,0
"19629","TO-AX-9",13,0
"19630","TO-AX-9",13,0
"19631","TO-AX-9",13,0
"19632","TO-AX-9",13,0
"19633","TO-AX-9",13,0
"19634","TO-AX-9",13,0
"19635","TO-AX-9",13,0
"19636","CU-AX-9",13,0
"19637","ZU-AX-7",13,0
"19638","ZU-AX-7",13,0
"19639","ZU-AX-7",13,0
"19640","ZU-AX-7",13,0
"19641","ZU-AX-7",13,0
"19642","ZU-AX-7",13,0
"19643","ZU-AX-7",13,0
"19644","BA-AX-7",13.3,0
"19645","BA-AX-7",13.3,0
"19646","BA-AX-7",13.3,0
"19647","BA-AX-7",13.3,0
"19648","BA-AX-7",13.3,0
"19649","BA-AX-7",13.3,0
"19650","BA-AX-8",13.3,0
"19651","OR-AX-7",13.3,0
"19652","OR-AX-7",13.3,0
"19653","OR-AX-7",13.3,0
"19654","OR-AX-9",13.3,0
"19655","BA-AX-7",13.9,0
"19656","BA-AX-7",13.9,0
"19657","BA-AX-7",13.9,0
"19658","BA-AX-8",13.9,0
"19659","BA-AX-8",13.9,0
"19660","OR-AX-7",13.9,0
"19661","OR-AX-7",13.9,0
"19662","BA-AX-7",14.1,0
"19663","BA-AX-7",14.1,0
"19664","BA-AX-7",14.1,0
"19665","BA-AX-8",14.1,0
"19666","BA-AX-8",14.1,0
"19667","BA-AX-8",14.1,0
"19668","BA-AX-8",14.1,0
"19669","BA-AX-8",14.1,0
"19670","BA-AX-8",14.1,0
"19671","BA-AX-8",14.1,0
"19672","BA-AX-8",14.1,0
"19673","BA-AX-8",14.1,0
"19674","BA-AX-8",14.1,0
"19675","BA-AX-8",14.1,0
"19676","BA-AX-8",14.1,0
"19677","BA-AX-8",14.1,0
"19678","BA-AX-8",14.1,0
"19679","BA-AX-8",14.1,0
"19680","BA-AX-8",14.1,0
"19681","BA-AX-8",14.1,0
"19682","BA-AX-8",14.1,0
"19683","BA-AX-8",14.1,0
"19684","BA-AX-8",14.1,0
"19685","BA-AX-8",14.1,0
"19686","BA-AX-8",14.1,0
"19687","BA-AX-8",14.1,0
"19688","BA-AX-8",14.1,0
"19689","BA-AX-8",14.1,0
"19690","BA-AX-8",14.1,0
"19691","BA-AX-8",14.1,0
"19692","BA-AX-8",14.1,0
"19693","BA-AX-8",14.1,0
"19694","BA-AX-8",14.1,0
"19695","BA-AX-8",14.1,0
"19696","BA-AX-8",14.1,0
"19697","BA-AX-8",14.1,0
"19698","BA-AX-8",14.1,0
"19699","BA-AX-8",14.1,0
"19700","BA-AX-8",14.1,0
"19701","BA-AX-8",14.1,0
"19702","BA-AX-8",14.1,0
"19703","BA-AX-8",14.1,0
"19704","BA-AX-8",14.1,0
"19705","BA-AX-8",14.1,0
"19706","BA-AX-8",14.1,0
"19707","BA-AX-8",14.1,0
"19708","BA-AX-8",14.1,0
"19709","BA-AX-8",14.1,0
"19710","BA-AX-8",14.1,0
"19711","BA-AX-8",14.1,0
"19712","BA-AX-8",14.1,0
"19713","BA-AX-8",14.1,0
"19714","BA-AX-8",14.1,0
"19715","OR-AX-7",14.1,0
"19716","OR-AX-7",14.1,0
"19717","OR-AX-8",14.1,0
"19718","OR-AX-8",14.1,0
"19719","OR-AX-8",14.1,0
"19720","OR-AX-9",14.1,0
"19721","OR-AX-9",14.1,0
"19722","OR-AX-9",14.1,0
"19723","CU-AX-9",14.1,0
"19724","CU-AX-9",14.1,0
"19725","BA-AX-7",14.9,0
"19726","BA-AX-7",14.9,0
"19727","BA-AX-7",14.9,0
"19728","BA-AX-8",14.9,0
"19729","BA-AX-8",14.9,0
"19730","BA-AX-8",14.9,0
"19731","BA-AX-8",14.9,0
"19732","BA-AX-8",14.9,0
"19733","BA-AX-8",14.9,0
"19734","BA-AX-8",14.9,0
"19735","OR-AX-7",14.9,0
"19736","TO-AX-9",14.9,0
"19737","ZU-AX-7",14.9,0
"19738","BA-AX-7",15.1,0
"19739","BA-AX-7",15.1,0
"19740","BA-AX-8",15.1,0
"19741","BA-AX-8",15.1,0
"19742","BA-AX-8",15.1,0
"19743","BA-AX-8",15.1,0
"19744","BA-AX-8",15.1,0
"19745","BA-AX-8",15.1,0
"19746","BA-AX-8",15.1,0
"19747","BA-AX-8",15.3,0
"19748","ZU-AX-7",15.3,0
"19749","ZU-AX-7",15.3,0
"19750","BA-AX-7",16,0
"19751","BA-AX-7",16,0
"19752","BA-AX-7",16,0
"19753","BA-AX-7",16,0
"19754","BA-AX-8",16.3,0
"19755","BA-AX-8",16.3,0
"19756","BA-AX-8",16.3,0
"19757","OR-AX-7",16.3,0
"19758","OR-AX-7",16.3,0
"19759","OR-AX-8",16.3,0
"19760","ZU-AX-7",16.3,0
"19761","ZU-AX-7",16.3,0
"19762","BA-AX-7",16.9,0
"19763","PR-AX-9",10.1,0
"19764","PR-AX-9",10.1,0
"19765","CL-AX-7",10.1,0
"19766","PR-AX-9",10.4,0
"19767","PR-AX-9",10.4,0
"19768","PR-AX-9",10.4,0
"19769","PR-AX-9",10.4,0
"19770","PR-AX-9",10.4,0
"19771","PR-AX-9",10.4,0
"19772","PR-AX-9",10.4,0
"19773","PR-AX-9",10.4,0
"19774","CL-AX-7",10.4,0
"19775","CL-AX-9",10.4,0
"19776","CL-AX-9",10.4,0
"19777","CL-AX-9",10.4,0
"19778","MA-AX-8",11,0
"19779","MA-AX-8",11,0
"19780","MA-AX-9",11,0
"19781","RP-AX-9",11,0
"19782","RP-AX-9",11,0
"19783","RP-AX-9",11,0
"19784","RP-AX-9",11,0
"19785","PR-AX-9",11,0
"19786","PR-AX-9",11,0
"19787","PR-AX-9",11,0
"19788","PR-AX-9",11,0
"19789","PR-AX-9",11,0
"19790","PR-AX-9",11,0
"19791","PR-AX-9",11,0
"19792","PR-AX-9",11,0
"19793","PR-AX-9",11,0
"19794","CH-AX-7",11,0
"19795","CH-AX-8",11,0
"19796","CH-AX-8",11,0
"19797","CH-AX-8",11,0
"19798","CL-AX-7",11,0
"19799","CL-AX-7",11,0
"19800","CL-AX-7",11,0
"19801","CL-AX-7",11,0
"19802","CL-AX-7",11,0
"19803","CL-AX-7",11,0
"19804","CL-AX-7",11,0
"19805","CL-AX-7",11,0
"19806","CL-AX-9",11,0
"19807","CL-AX-9",11,0
"19808","CL-AX-9",11,0
"19809","CL-AX-9",11,0
"19810","CL-AX-9",11,0
"19811","CL-AX-9",11,0
"19812","CL-AX-9",11,0
"19813","CL-AX-9",11,0
"19814","CL-AX-9",11,0
"19815","CL-AX-9",11,0
"19816","CL-AX-9",11,0
"19817","CL-AX-9",11,0
"19818","CL-AX-9",11,0
"19819","CL-AX-9",11,0
"19820","CL-AX-9",11,0
"19821","CL-AX-9",11,0
"19822","CL-AX-9",11,0
"19823","CL-AX-9",11,0
"19824","CL-AX-9",11,0
"19825","CL-AX-9",11,0
"19826","CL-AX-9",11,0
"19827","CL-AX-9",11,0
"19828","FJ-AX-7",11.2,0
"19829","FJ-AX-7",11.2,0
"19830","FJ-AX-7",11.2,0
"19831","MA-AX-8",11.2,0
"19832","MA-AX-8",11.2,0
"19833","MA-AX-9",11.2,0
"19834","PR-AX-9",11.2,0
"19835","PR-AX-9",11.2,0
"19836","PR-AX-9",11.2,0
"19837","PR-AX-9",11.2,0
"19838","PR-AX-9",11.2,0
"19839","PR-AX-9",11.2,0
"19840","PR-AX-9",11.2,0
"19841","CL-AX-7",11.2,0
"19842","CL-AX-7",11.2,0
"19843","CL-AX-8",11.2,0
"19844","CL-AX-8",11.2,0
"19845","CL-AX-9",11.2,0
"19846","CL-AX-9",11.2,0
"19847","CL-AX-9",11.2,0
"19848","FJ-AX-7",11.3,0
"19849","FJ-AX-7",11.3,0
"19850","FJ-AX-7",11.3,0
"19851","FJ-AX-7",11.3,0
"19852","FJ-AX-7",11.3,0
"19853","MA-AX-8",11.3,0
"19854","MA-AX-8",11.3,0
"19855","MA-AX-8",11.3,0
"19856","MA-AX-8",11.3,0
"19857","MA-AX-8",11.3,0
"19858","MA-AX-8",11.3,0
"19859","CL-AX-7",11.3,0
"19860","CL-AX-7",11.3,0
"19861","CL-AX-7",11.3,0
"19862","CL-AX-7",11.3,0
"19863","CL-AX-7",11.3,0
"19864","CL-AX-7",11.3,0
"19865","CL-AX-7",11.3,0
"19866","CL-AX-7",11.3,0
"19867","CL-AX-7",11.3,0
"19868","CL-AX-7",11.3,0
"19869","CL-AX-9",11.3,0
"19870","CL-AX-9",11.3,0
"19871","CL-AX-9",11.3,0
"19872","CL-AX-9",11.3,0
